Unnamed: 0,Median Income,Age of House,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude,Price,Postal_Code,Extra_Noise,Random,Average_NotBedrooms
10456,5.6197,3.0,7.465875370919881,1.2729970326409497,781.0,2.3175074183976263,33.49,-117.64,2.716,93836,-2.492120701400832,38.86746656602726,6.192878338278931
10460,6.3369,4.0,4.863731656184487,0.8490566037735849,1408.0,2.951781970649895,33.47,-117.63,2.56,93993,0.11821787129875717,96.053081725259,4.014675052410902
10461,6.0873,19.0,6.586142322097379,1.0664794007490637,2824.0,2.644194756554307,33.46,-117.65,2.773,92506,0.9167682707243727,97.13638581345255,5.519662921348315
10462,5.6754,12.0,5.380697050938338,1.064343163538874,1033.0,2.7694369973190347,33.48,-117.64,2.759,91537,-0.42024592587123644,18.80799050692398,4.316353887399464
10463,5.49,15.0,6.136400986031225,1.047658175842235,3033.0,2.4921939194741167,33.45,-117.65,2.393,90397,-1.5966598015238114,83.10873369310544,5.0887428101889896
10468,4.9821,13.0,6.638472032742156,1.1077762619372442,1909.0,2.6043656207366985,33.54,-117.72,2.448,94715,-0.9247893506054676,19.342101283355028,5.530695770804911
10469,5.1129,14.0,5.706484641638225,1.006825938566553,704.0,2.4027303754266214,33.53,-117.72,2.513,93357,0.03741531071346355,22.64406203310816,4.699658703071671
10473,6.1785,5.0,7.197784810126582,1.2436708860759491,1238.0,1.9588607594936709,33.51,-117.73,2.959,95680,-0.48700055589077146,8.412650402339828,5.954113924050633
10474,6.4211,19.0,7.578723404255319,0.9340425531914892,1584.0,3.370212765957447,33.6,-117.69,2.881,91163,0.3038877592858257,15.653694649817796,6.64468085106383
10475,6.8154,24.0,7.640625,1.0234375,969.0,3.78515625,33.6,-117.68,2.659,94825,1.2793526763660894,63.22189682471079,6.6171875
10476,5.4622,17.0,6.417910447761194,1.0776119402985074,1194.0,3.564179104477612,33.6,-117.69,2.27,90555,-0.3993263833797075,44.925273005178646,5.340298507462687
10477,3.0461,16.0,5.336734693877551,1.2474489795918366,877.0,2.2372448979591835,33.6,-117.7,2.169,96048,1.21972587292093,79.09442371688351,4.089285714285714
10478,3.475,16.0,5.485074626865671,0.9776119402985076,1333.0,3.31592039800995,33.6,-117.69,2.795,96924,-0.11565343298540094,33.199681482662214,4.507462686567163
10485,6.126,7.0,6.332386363636363,1.0383522727272727,1731.0,2.4588068181818183,33.47,-117.68,2.856,93661,0.33892938479967777,96.86245673010589,5.294034090909091
10486,5.0527,15.0,6.09556313993174,1.0204778156996588,727.0,2.48122866894198,33.48,-117.68,2.314,91751,-0.11710405608922823,4.987254081937465,5.075085324232082
10487,4.245,17.0,5.797402597402598,0.9662337662337662,1072.0,2.7844155844155845,33.49,-117.68,2.145,92941,0.3648287889421647,6.2935954402441485,4.8311688311688314
10488,2.8357,16.0,4.469565217391304,1.0492753623188409,2557.0,3.705797101449275,33.49,-117.68,1.063,92657,0.5387409256759493,70.13748988181361,3.4202898550724634
10489,2.1935,15.0,5.299047619047619,1.1028571428571428,983.0,1.8723809523809525,33.49,-117.67,1.833,92795,0.6418107560002312,88.75388849728597,4.196190476190477
10490,8.163,10.0,6.0,1.0,128.0,2.098360655737705,33.49,-117.67,2.5,92329,0.0032443440781993525,79.55001916341494,5.0
10492,6.3568,18.0,6.582018927444795,0.9858044164037856,1649.0,2.6009463722397475,33.49,-117.68,2.943,96804,-3.3307860143946333,48.98170878669137,5.59621451104101
10493,6.1815,25.0,6.519114688128773,0.9678068410462776,1462.0,2.941649899396378,33.48,-117.69,2.885,95091,0.5955383221999349,26.964136130502002,5.551307847082495
10495,4.0167,18.0,5.030651340996169,1.0153256704980842,1302.0,2.4942528735632186,33.51,-117.66,1.896,91959,-1.970288616052164,1.3451529304714938,4.015325670498084
10496,4.4732,16.0,6.0,1.0613496932515338,862.0,2.644171779141104,33.5,-117.66,1.863,91601,-0.6068852617171128,50.94514539197756,4.938650306748466
10497,4.0388,17.0,4.877598152424942,1.1085450346420322,1893.0,4.371824480369515,33.51,-117.67,1.204,92793,-2.3912418679213387,47.563619730927655,3.7690531177829096
10498,3.4792,18.0,4.633802816901408,1.1070422535211268,1490.0,4.197183098591549,33.51,-117.67,1.264,91480,1.698553206067221,34.42458994702399,3.5267605633802814
10499,2.9762,19.0,5.541850220264317,1.0837004405286343,545.0,2.4008810572687223,33.51,-117.67,1.844,96230,0.4173034615036174,57.80727879724849,4.458149779735683
10503,3.668,19.0,4.544658493870402,1.0875656742556918,1728.0,3.026269702276708,33.47,-117.69,2.438,91102,-0.3258117824897338,72.88146973812732,3.4570928196147106
10510,6.5394,20.0,6.221830985915493,0.9859154929577464,801.0,2.8204225352112675,33.54,-117.69,2.72,93276,1.4189040694751835,70.08882362282425,5.235915492957747
10511,6.0868,17.0,6.29338327091136,0.9712858926342072,2396.0,2.9912609238451937,33.53,-117.69,2.829,96934,0.5320288361173547,26.325284178421548,5.322097378277153
10513,6.8279,2.0,8.78297161936561,1.2737896494156928,1460.0,2.437395659432388,33.51,-117.7,2.79,96447,0.12459075794206703,58.530368861459316,7.509181969949917
10514,4.538,3.0,5.7654417513682565,1.129007036747459,3214.0,2.5129007036747457,33.52,-117.69,2.782,95499,0.39514433315690634,14.87744785839984,4.636434714620798
10515,5.9088,5.0,5.880597014925373,1.1009657594381037,2834.0,2.4881474978050924,33.53,-117.7,2.885,96273,-0.3820614873547184,12.16018438883546,4.779631255487269
10521,6.0743,3.0,6.577235772357724,1.08130081300813,710.0,2.886178861788618,33.55,-117.69,2.743,96739,-1.2396844358680121,78.5855836259118,5.4959349593495945
10523,7.1736,12.0,6.289002557544757,0.9974424552429668,1054.0,2.6956521739130435,33.55,-117.7,2.621,91299,0.9608916750154606,69.37459020955359,5.291560102301791
10524,6.9343,2.0,8.091954022988507,1.1685823754789273,703.0,2.6934865900383143,33.56,-117.7,2.985,95818,-0.0709694698460463,76.79289006316287,6.92337164750958
10525,4.1379,3.0,4.458029197080292,1.1624087591240877,1033.0,1.885036496350365,33.56,-117.7,1.833,96701,-1.7591221951140201,15.246227420422088,3.2956204379562046
10526,3.3125,4.0,4.198209718670077,1.1649616368286444,1512.0,1.9335038363171355,33.57,-117.7,1.385,94994,0.5073768827634214,91.46185893704599,3.0332480818414322
10529,4.6336,2.0,4.96078431372549,1.1019607843137256,1066.0,2.0901960784313727,33.58,-117.71,1.875,95302,0.04085672131381844,13.311161322235876,3.8588235294117648
10530,3.6196,9.0,4.109215017064846,1.21160409556314,469.0,1.6006825938566551,33.57,-117.7,1.199,93879,1.6998196379523638,87.00369681977288,2.8976109215017063
10531,4.045,4.0,5.052227342549923,1.1566820276497696,1285.0,1.9738863287250383,33.57,-117.71,2.26,91535,0.2685323189287194,35.23792913059312,3.8955453149001533
10532,4.877,6.0,4.782552083333333,1.1471354166666667,1846.0,2.403645833333333,33.57,-117.71,1.443,90077,-1.181056275629766,10.543409303413931,3.635416666666666
10533,6.2661,4.0,6.290155440414508,1.038860103626943,959.0,2.4844559585492227,33.51,-117.68,2.685,92831,-1.7901523661966843,28.676896056552593,5.251295336787565
10534,4.6607,4.0,5.012295081967213,1.1270491803278688,505.0,2.069672131147541,33.51,-117.69,1.73,93410,1.264294587115343,18.1448014213883,3.885245901639345
10535,5.5677,4.0,5.92191435768262,1.120906801007557,834.0,2.1007556675062973,33.5,-117.7,2.454,92721,-0.06362406685235351,49.06697186917142,4.801007556675063
10543,2.8192,29.0,5.350378787878788,1.0265151515151516,3985.0,3.773674242424242,33.68,-117.7,1.625,93627,-0.8658042625918827,94.97453480397687,4.323863636363637
10545,3.2841,15.0,5.4788461538461535,1.0326923076923078,878.0,1.6884615384615385,33.71,-117.75,1.583,91532,-0.7196651691755729,32.78711615825185,4.4461538461538455
10548,5.5464,3.0,5.224137931034483,1.0761494252873562,1486.0,2.135057471264368,33.7,-117.77,2.075,90237,1.298344096105355,61.20989856821137,4.147988505747127
10549,3.7147,4.0,4.367857142857143,1.1107142857142858,1315.0,2.3482142857142856,33.7,-117.77,1.375,95253,0.471809099253734,89.17208757399636,3.257142857142857
10550,6.1062,16.0,7.30188679245283,1.0716981132075472,2356.0,2.963522012578616,33.65,-117.69,2.746,91996,1.0971775503822956,63.0073929696232,6.230188679245283
10554,5.8399,16.0,5.589285714285714,0.9785714285714284,950.0,3.392857142857143,33.63,-117.71,2.206,95311,0.24521470470437323,36.21991408697644,4.610714285714286
10555,4.5909,16.0,5.475877192982456,1.0964912280701755,1357.0,2.9758771929824563,33.63,-117.71,2.418,93427,-0.8366223496618795,99.08391271758792,4.379385964912281
10556,3.4261,16.0,5.160377358490566,1.1132075471698113,945.0,2.971698113207548,33.63,-117.71,2.197,90277,1.7865771239787347,18.741360144053367,4.047169811320755
10557,5.2325,16.0,6.492668621700879,1.0923753665689149,1525.0,2.236070381231672,33.63,-117.7,2.868,93089,-0.3910497259790923,52.3256014895508,5.400293255131965
10558,2.2969,16.0,5.0,0.983739837398374,380.0,1.5447154471544715,33.64,-117.72,0.675,90523,0.8044109709235767,79.67054987367973,4.016260162601626
10559,5.0686,19.0,5.973737373737373,0.993939393939394,1639.0,3.311111111111111,33.62,-117.7,2.256,94275,1.0842152041413629,0.06488695772243203,4.979797979797979
10560,5.5584,23.0,6.967889908256881,1.084862385321101,1501.0,3.442660550458716,33.63,-117.7,2.417,94218,0.006266239915073867,70.2043252142437,5.88302752293578
10561,5.8898,22.0,6.445012787723785,0.989769820971867,1338.0,3.421994884910486,33.62,-117.71,2.428,95365,-1.1132230564770607,26.64988967059386,5.455242966751918
10565,4.3636,15.0,3.7943548387096775,1.0725806451612905,366.0,1.4758064516129032,33.72,-117.76,1.484,95853,-0.67815904304702,16.972672269187715,2.721774193548387
10566,3.2229,15.0,2.953216374269006,1.023391812865497,470.0,1.3742690058479532,33.71,-117.76,1.083,93122,0.6771831431164261,27.419446336829147,1.9298245614035088
10567,4.1167,18.0,5.466666666666667,1.1333333333333333,391.0,6.516666666666667,33.73,-117.74,0.875,95190,0.5338200702519021,96.68164258397842,4.333333333333334
10569,6.9501,5.0,5.880886426592798,0.9542936288088644,1933.0,2.677285318559557,33.66,-117.69,2.257,94575,1.3006633667656036,89.19352592396855,4.926592797783933
10571,4.7341,4.0,5.274753758424054,1.130637636080871,4762.0,2.468636599274235,33.66,-117.67,2.374,91797,1.1392942244733477,21.37544564637025,4.144116122343183
10572,5.928,6.0,5.739922694643843,1.0574268360022088,4783.0,2.6410822749861955,33.65,-117.68,2.399,92131,-0.9529710249382074,11.702677311844456,4.682495858641634
10573,6.5069,4.0,6.062899786780384,1.0341151385927505,2677.0,2.8539445628997866,33.68,-117.64,2.434,96708,1.443641475179593,36.41526045144676,5.028784648187633
10577,4.9079,23.0,5.707509881422925,1.0276679841897234,792.0,3.130434782608696,33.63,-117.69,2.738,96762,-1.0261763079634616,59.23364801000734,4.679841897233201
10578,5.7559,18.0,6.07223113964687,1.0497592295345104,1843.0,2.958266452648475,33.64,-117.69,2.158,96500,0.594794706576607,86.71446285811206,5.022471910112359
10579,6.9741,16.0,6.7676240208877285,0.9712793733681462,1279.0,3.339425587467363,33.64,-117.69,2.62,90815,2.421465132961808,96.60901250400778,5.796344647519582
10580,2.885,9.0,5.323108384458077,1.014314928425358,4660.0,4.76482617586912,33.71,-117.82,1.625,92694,0.3124849981973039,75.11533681730988,4.308793456032719
10581,6.5987,24.0,7.375565610859729,1.0361990950226243,1383.0,3.1289592760180995,33.72,-117.82,2.728,90442,-1.7787817299151834,59.90072127016558,6.339366515837105
10582,2.1719,17.0,5.808743169398907,1.0327868852459017,363.0,1.9836065573770487,33.73,-117.81,2.613,93140,-0.3258976178858741,14.233202613101692,4.775956284153006
10583,4.821,16.0,5.12133072407045,0.9902152641878668,1317.0,2.577299412915852,33.72,-117.8,2.014,96666,2.174837707063181,7.402837637331105,4.131115459882583
10585,6.8634,24.0,7.183884297520661,0.9545454545454546,1593.0,3.291322314049587,33.72,-117.82,2.765,90142,-0.20709681153663623,59.60268785292011,6.229338842975206
10586,5.4248,15.0,5.29277566539924,1.015209125475285,681.0,2.5893536121673004,33.7,-117.77,1.872,94287,1.3269940334879096,53.90641057669271,4.2775665399239555
10587,3.7988,14.0,4.180473372781065,1.1005917159763314,744.0,2.201183431952663,33.69,-117.77,1.841,91410,-0.956623632107696,84.60881077341021,3.0798816568047336
10588,5.0631,15.0,4.310344827586207,0.9741379310344828,261.0,2.25,33.69,-117.77,1.54,94473,-0.3556773472480454,32.260585085510385,3.3362068965517246
10589,2.1406,16.0,4.958333333333333,1.0148809523809523,479.0,1.425595238095238,33.69,-117.77,0.55,96724,-0.21570397772861039,3.969085734981015,3.9434523809523805
10590,5.1299,16.0,5.776412776412776,0.9901719901719902,2529.0,3.1068796068796067,33.69,-117.78,2.389,90534,1.950914171273827,42.37082690910332,4.7862407862407865
10592,6.0961,16.0,6.967213114754099,1.026639344262295,1575.0,3.2274590163934427,33.69,-117.78,2.955,91716,-0.30593985378884925,96.91823039377392,5.940573770491804
10597,4.2083,14.0,4.825737265415549,0.970509383378016,874.0,2.3431635388739944,33.69,-117.8,2.51,93364,-1.8854421728240518,79.55749049365231,3.8552278820375334
10599,3.631,5.0,4.580882352941177,1.0735294117647058,396.0,2.911764705882353,33.68,-117.8,2.25,91032,2.381982369408583,3.377217364227314,3.507352941176471
10600,6.9133,8.0,5.976470588235294,1.026470588235294,862.0,2.5352941176470587,33.68,-117.8,2.741,93342,0.22746726788069838,87.46789038981754,4.95
10602,4.6019,8.0,5.05175983436853,1.0393374741200827,1113.0,2.3043478260869565,33.67,-117.81,2.425,91410,0.654663962731513,47.16894896213174,4.012422360248448
10603,5.2124,9.0,5.329931972789115,1.0170068027210883,675.0,2.295918367346939,33.67,-117.81,1.996,96236,-1.6068579463628425,36.47680318179558,4.312925170068027
10604,7.2025,9.0,6.324675324675325,1.0285714285714285,1194.0,3.101298701298701,33.67,-117.81,2.75,96085,0.2577645534085519,34.67395408027916,5.296103896103896
10605,7.4581,9.0,6.429411764705883,1.03921568627451,1447.0,2.8372549019607844,33.67,-117.81,2.966,96672,0.01909671231209128,59.51442530388644,5.390196078431373
10606,5.1583,8.0,4.83743842364532,1.0172413793103448,913.0,2.248768472906404,33.68,-117.81,1.922,95273,-0.9662583876600286,53.05994184407625,3.8201970443349755
10607,6.0634,15.0,5.935275080906149,1.0679611650485437,841.0,2.72168284789644,33.68,-117.78,2.343,94500,0.6679560449210992,65.66272441682631,4.867313915857606
10608,4.6793,14.0,5.833333333333333,1.12,852.0,2.84,33.68,-117.78,2.368,96983,-1.7063751662015183,57.364146504004665,4.713333333333333
10610,4.0187,11.0,4.851581508515815,1.1605839416058394,849.0,2.065693430656934,33.68,-117.78,2.356,91172,-0.9733038916927772,14.394457484171852,3.6909975669099753
10611,5.7858,9.0,5.498316498316498,0.9932659932659932,928.0,3.124579124579125,33.68,-117.79,2.659,90888,1.2119540526648163,25.72360087583182,4.505050505050505
10613,5.7759,5.0,5.495833333333334,1.0854166666666667,1179.0,2.45625,33.67,-117.8,2.4,93338,-0.7258343041374581,84.10295721018342,4.410416666666666
10620,6.276,17.0,6.433333333333334,0.9755555555555556,1588.0,3.528888888888889,33.67,-117.82,2.907,94517,-0.493357969058513,66.32585146956299,5.457777777777778
10621,4.1652,4.0,4.0325,1.0475,1666.0,2.0825,33.68,-117.83,1.845,91641,0.09000028297732356,44.84006254147411,2.9849999999999994
10623,4.5094,12.0,4.42638036809816,1.0920245398773003,1913.0,1.956032719836401,33.67,-117.77,1.602,90471,-0.3719472646945709,18.260143183386536,3.3343558282208594
10624,6.5743,10.0,7.07286432160804,1.0829145728643217,1181.0,2.9673366834170856,33.72,-117.77,2.787,92940,0.6908871287623843,0.7691035977311911,5.989949748743718
10628,5.5631,4.0,5.486666666666666,1.07,859.0,2.8633333333333333,33.71,-117.77,2.278,90546,0.17597808900561476,31.188740318861807,4.416666666666666
10630,4.6141,4.0,4.798029556650246,1.1428571428571428,428.0,2.1083743842364533,33.71,-117.78,1.954,94726,-1.5066441222537537,5.484695692666874,3.6551724137931036
10631,7.2074,3.0,6.488188976377953,1.110236220472441,3318.0,2.6125984251968504,33.73,-117.79,2.913,93597,-0.7348740666403528,48.22841330874551,5.377952755905512
10632,5.409,16.0,8.151960784313726,1.2254901960784317,597.0,2.926470588235294,33.7,-117.78,2.339,95133,-0.8430385264380745,82.18014527582085,6.926470588235294
10633,6.3298,16.0,5.618491921005386,0.985637342908438,3785.0,3.3976660682226214,33.7,-117.79,2.471,92825,-0.4634083344985053,28.53986613822973,4.632854578096948
10634,6.2162,16.0,6.639658848614072,0.9872068230277186,1641.0,3.4989339019189765,33.71,-117.79,2.832,93723,0.11197676608075031,84.77541615550496,5.652452025586354
10636,4.4286,6.0,4.203166226912929,0.978891820580475,832.0,2.1952506596306067,33.7,-117.79,2.395,95925,0.30628765064639657,70.45643960865894,3.2242744063324538
10637,5.2923,5.0,4.363380281690141,1.064788732394366,735.0,2.0704225352112675,33.7,-117.8,1.94,90363,-2.3679392654336255,12.526232935486536,3.2985915492957747
10638,5.1741,16.0,5.80327868852459,1.0204918032786885,636.0,2.6065573770491803,33.7,-117.79,2.277,92166,1.0250593926252292,64.45618912695834,4.782786885245901
10639,6.5783,15.0,5.9335443037974684,1.0,890.0,2.816455696202532,33.69,-117.79,2.448,93309,-0.09086768085739949,15.16798073055432,4.9335443037974684
10646,3.7059,33.0,3.5285714285714285,1.1428571428571428,167.0,2.3857142857142857,33.6,-117.77,2.375,90545,-1.1203981119008073,65.47909202749187,2.3857142857142857
10653,4.8488,5.0,5.961174713787954,1.241911398705824,4327.0,2.1538078646092584,33.57,-117.73,1.944,93240,0.9523204023308188,14.271448472810611,4.71926331508213
10656,3.7976,17.0,4.703571428571428,1.144642857142857,1454.0,2.5964285714285715,33.67,-117.83,2.75,96665,-2.105580831204928,39.2511366015566,3.558928571428571
10657,6.5356,15.0,5.233333333333333,0.9733333333333334,747.0,1.66,33.66,-117.83,2.728,94729,-1.5757242629982147,56.65942702381936,4.26
10658,5.3423,16.0,4.336088154269972,1.0606060606060606,515.0,1.418732782369146,33.66,-117.83,2.917,91936,2.129155862409928,5.037417142394174,3.2754820936639115
10659,6.3767,24.0,6.37987012987013,1.073051948051948,1831.0,2.9724025974025974,33.67,-117.81,2.69,95776,0.1463059745402124,15.330834485452737,5.306818181818182
10660,4.0,16.0,5.145748987854251,1.008097165991903,1022.0,2.068825910931174,33.66,-117.8,2.234,90962,-0.7372466703760234,32.040882505224644,4.137651821862348
10662,5.8752,20.0,6.157667386609071,1.0583153347732182,1192.0,2.57451403887689,33.66,-117.81,2.742,93005,0.10849833926309564,46.232008577186136,5.099352051835853
10663,6.4238,24.0,7.176570458404075,1.0882852292020373,1605.0,2.724957555178268,33.66,-117.82,2.784,93806,-0.1815694541931124,85.84872939214344,6.088285229202038
